Timestamp,Protocol,Source IP,Destination IP,Source Port,Destination Port,Cipher Suite
2024-11-08 16:52:11,DNS,0x1d44,in.search.yahoo.com,28,2
2024-11-08 16:52:11,DNS,0x43aa,in.search.yahoo.com,28,2
2024-11-08 16:52:11,DNS,0xbf52,in.search.yahoo.com,28,2
2024-11-08 16:52:11,DNS,0xe764,in.search.yahoo.com,28,2
2024-11-08 16:52:11,TCP,N/A,N/A,55697,443,0,0,64660
2024-11-08 16:52:11,TLS,162.159.133.234,172.16.0.2,443,55545,N/A
2024-11-08 16:52:11,TCP,172.16.0.2,162.159.133.234,55545,443,55,4873,6145
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,0,1,65535
2024-11-08 16:52:11,TCP,N/A,N/A,55697,443,1,1,1573632
2024-11-08 16:52:11,TLS,N/A,N/A,55697,443,N/A
2024-11-08 16:52:11,DATA,N/A
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,1,1221,73728
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,1,2113,73728
2024-11-08 16:52:11,TLS,N/A,N/A,443,55697,0x1301
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,1221,2113,73728
2024-11-08 16:52:11,TCP,N/A,N/A,55697,443,2113,2441,1573632
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,2441,2113,73728
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,3661,2113,73728
2024-11-08 16:52:11,TCP,N/A,N/A,55697,443,2113,4097,1573632
2024-11-08 16:52:11,TCP,N/A,N/A,55674,443,1,1,6143
2024-11-08 16:52:11,TCP,N/A,N/A,55673,443,1,1,6147
2024-11-08 16:52:11,TCP,N/A,N/A,55698,443,0,0,64660
2024-11-08 16:52:11,DATA,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,55697,443,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,55697,443,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,55697,443,N/A
2024-11-08 16:52:11,TCP,N/A,N/A,443,55698,0,1,65535
2024-11-08 16:52:11,TCP,N/A,N/A,55698,443,1,1,1573632
2024-11-08 16:52:11,TCP,N/A,N/A,443,55673,1,2,9
2024-11-08 16:52:11,TCP,N/A,N/A,55673,443,2,2,6147
2024-11-08 16:52:11,TLS,N/A,N/A,55698,443,N/A
2024-11-08 16:52:11,DATA,N/A
2024-11-08 16:52:11,TCP,N/A,N/A,443,55674,1,2,9
2024-11-08 16:52:11,TCP,N/A,N/A,55674,443,2,2,6143
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,5190,3119,73728
2024-11-08 16:52:11,TLS,N/A,N/A,443,55697,N/A
2024-11-08 16:52:11,TCP,N/A,N/A,55697,443,3119,5477,1573632
2024-11-08 16:52:11,TCP,N/A,N/A,443,55698,1,1221,73728
2024-11-08 16:52:11,TCP,N/A,N/A,443,55698,1,2049,73728
2024-11-08 16:52:11,TLS,N/A,N/A,443,55698,0x1301
2024-11-08 16:52:11,TCP,N/A,N/A,443,55698,1221,2049,73728
2024-11-08 16:52:11,TCP,N/A,N/A,55698,443,2049,2441,1573632
2024-11-08 16:52:11,TCP,N/A,N/A,443,55698,2441,2049,73728
2024-11-08 16:52:11,TCP,N/A,N/A,443,55698,3661,2049,73728
2024-11-08 16:52:11,TCP,N/A,N/A,55698,443,2049,4881,1573632
2024-11-08 16:52:11,DATA,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,55698,443,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,443,55697,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,55697,443,N/A
2024-11-08 16:52:11,TLS,N/A,N/A,443,55698,N/A
2024-11-08 16:52:11,TCP,N/A,N/A,55698,443,2113,5807,1572864
2024-11-08 16:52:11,TCP,N/A,N/A,443,55697,6631,3150,73728
2024-11-08 16:52:12,DNS,0x8a2c,optimizationguide-pa.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0xc7dd,optimizationguide-pa.googleapis.com,28,0
2024-11-08 16:52:12,DNS,0x6cf3,optimizationguide-pa.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0x3a6a,optimizationguide-pa.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0x6a8d,optimizationguide-pa.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0x57fe,optimizationguide-pa.googleapis.com,28,0
2024-11-08 16:52:12,DNS,0x43c9,www.googletagmanager.com,1,0
2024-11-08 16:52:12,DNS,0x38a8,fonts.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0xaee1,telsourcelabs.com,1,0
2024-11-08 16:52:12,DNS,0x6178,telsourcelabs.com,28,0
2024-11-08 16:52:12,DNS,0xa006,fonts.googleapis.com,28,0
2024-11-08 16:52:12,DNS,0x1eb6,www.googletagmanager.com,28,0
2024-11-08 16:52:12,DNS,0x98af,www.googletagmanager.com,1,0
2024-11-08 16:52:12,DNS,0x46ee,fonts.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0x5938,www.googletagmanager.com,1,0
2024-11-08 16:52:12,DNS,0x9879,telsourcelabs.com,1,0
2024-11-08 16:52:12,DNS,0x96b3,telsourcelabs.com,1,0
2024-11-08 16:52:12,DNS,0x8f34,www.googletagmanager.com,28,0
2024-11-08 16:52:12,DNS,0xb56a,telsourcelabs.com,1,0
2024-11-08 16:52:12,DNS,0x4c33,www.googletagmanager.com,1,0
2024-11-08 16:52:12,DNS,0xb29b,fonts.googleapis.com,28,0
2024-11-08 16:52:12,DNS,0xa75f,fonts.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0xebc8,fonts.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0xe9e7,telsourcelabs.com,28,0
2024-11-08 16:52:12,DNS,0x8bab,www.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0xe6fa,www.googleapis.com,28,0
2024-11-08 16:52:12,DNS,0xf443,www.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0x63c6,www.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0xb9fa,www.googleapis.com,1,0
2024-11-08 16:52:12,DNS,0x33ab,www.googleapis.com,28,0
2024-11-08 16:52:12,DNS,0x8a2c,optimizationguide-pa.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0xebc8,fonts.googleapis.com,1,1
2024-11-08 16:52:12,DNS,0xe6fa,www.googleapis.com,28,4
2024-11-08 16:52:12,DNS,0x38a8,fonts.googleapis.com,1,1
2024-11-08 16:52:12,DNS,0xa75f,fonts.googleapis.com,1,1
2024-11-08 16:52:12,DNS,0x5938,www.googletagmanager.com,1,1
2024-11-08 16:52:12,DNS,0xc7dd,optimizationguide-pa.googleapis.com,28,4
2024-11-08 16:52:12,DNS,0xa006,fonts.googleapis.com,28,1
2024-11-08 16:52:12,DNS,0x6cf3,optimizationguide-pa.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0x1eb6,www.googletagmanager.com,28,1
2024-11-08 16:52:12,DNS,0x4c33,www.googletagmanager.com,1,1
2024-11-08 16:52:12,DNS,0x98af,www.googletagmanager.com,1,1
2024-11-08 16:52:12,DNS,0xb29b,fonts.googleapis.com,28,1
2024-11-08 16:52:12,DNS,0x57fe,optimizationguide-pa.googleapis.com,28,4
2024-11-08 16:52:12,DNS,0x3a6a,optimizationguide-pa.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0x43c9,www.googletagmanager.com,1,1
2024-11-08 16:52:12,DNS,0x8bab,www.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0x8f34,www.googletagmanager.com,28,1
2024-11-08 16:52:12,DNS,0x6a8d,optimizationguide-pa.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0x46ee,fonts.googleapis.com,1,1
2024-11-08 16:52:12,DNS,0xb9fa,www.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0x33ab,www.googleapis.com,28,4
2024-11-08 16:52:12,DNS,0xf443,www.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0xd003,fonts.gstatic.com,1,0
2024-11-08 16:52:12,DNS,0x63c6,www.googleapis.com,1,11
2024-11-08 16:52:12,DNS,0x2995,fonts.gstatic.com,28,0
2024-11-08 16:52:12,DNS,0x5c3d,fonts.gstatic.com,28,0
2024-11-08 16:52:12,DNS,0xfdda,fonts.gstatic.com,1,0
2024-11-08 16:52:12,DNS,0x2135,fonts.gstatic.com,1,0
2024-11-08 16:52:12,DNS,0xaa86,fonts.gstatic.com,1,0
2024-11-08 16:52:12,DNS,0x127c,telsourcelabs.com,1,0
2024-11-08 16:52:12,DNS,0x9260,telsourcelabs.com,1,0
2024-11-08 16:52:13,DNS,0x2d6e,telsourcelabs.com,1,0
2024-11-08 16:52:13,DNS,0xdabb,telsourcelabs.com,28,0
2024-11-08 16:52:13,DNS,0xe8e7,telsourcelabs.com,1,0
2024-11-08 16:52:13,DNS,0x47d6,telsourcelabs.com,1,0
2024-11-08 16:52:13,DNS,0x1dd4,telsourcelabs.com,28,0
2024-11-08 16:52:13,Unknown
2024-11-08 16:52:13,DNS,0x2995,fonts.gstatic.com,28,1
2024-11-08 16:52:13,DNS,0xd003,fonts.gstatic.com,1,1
2024-11-08 16:52:13,DNS,0x5c3d,fonts.gstatic.com,28,1
2024-11-08 16:52:13,DNS,0xfdda,fonts.gstatic.com,1,1
2024-11-08 16:52:13,DNS,0x2135,fonts.gstatic.com,1,1
2024-11-08 16:52:13,DNS,0xaa86,fonts.gstatic.com,1,1
2024-11-08 16:52:13,DNS,0x96b3,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0x127c,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0x2d6e,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0xe8e7,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0x9879,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0x9260,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0x47d6,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0xaee1,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0xb56a,telsourcelabs.com,1,1
2024-11-08 16:52:13,DNS,0x2a6d,safebrowsing.google.com,1,0
2024-11-08 16:52:13,DNS,0x319b,safebrowsing.google.com,28,0
2024-11-08 16:52:13,DNS,0x8e8a,safebrowsing.google.com,1,0
2024-11-08 16:52:13,DNS,0xdef7,safebrowsing.google.com,1,0
2024-11-08 16:52:13,DNS,0x4dae,safebrowsing.google.com,28,0
2024-11-08 16:52:13,DNS,0x437e,safebrowsing.google.com,1,0
2024-11-08 16:52:13,DNS,0x2a6d,safebrowsing.google.com,1,5
